sample	k	n0	r	t_mid	t_gen	auc_l	auc_e	sigma	note	StrainID	replicate	Temp	max.OD	date
P5	0.240064947366446	0.0205476821779051	0.175892263563049	13.4666681362229	3.94074853844544	8.41081549741755	8.47683333333333	0.012010461358812		30D10	2	28	0.259333333333333	2024-03-14
P6	0.235498550317487	0.0217873621470465	0.167285312242799	13.6491088263446	4.14350292483484	8.19221773188688	8.24833333333333	0.0117487685510725		30D10	3	28	0.258333333333333	2024-03-14
P7	0	0.017425840282981	0	-1.8226175297788	1.48225747863176	1.19910022937281	1.11083333333333	0.00697373006713645	questionable fit	35G2A08	1	28	0.0333333333333333	2024-03-14
P8	0	0.0138119706274688	0	-0.644475209368251	1.50741338877749	1.15088394166107	1.06333333333333	0.00668635785622029	questionable fit	35G2A08	2	28	0.0323333333333333	2024-03-14
P9	0	0.0127721389579151	0	-0.979962279492926	1.49045680328148	1.00056698272306	0.924333333333334	0.00626298329372618	questionable fit	35G2A08	3	28	0.0283333333333333	2024-03-14
A1	0	0.00795897779838751	0	8.63725953640567	4.22132974543062	1.59436673361389	1.579	0.0028870523742408		04D05	1	30	0.045	2024-03-14
A10	0	0.010731194110769	0	10.7716971322041	5.60611661425496	1.87049559918808	1.8605	0.00375861225110672		23G1A10	1	30	0.054	2024-03-14
A11	0	0.000000395238031647517	0	7.27518980971013	0.523777116736836	0.250348562470027	0.243	0.00241478907009416		28G1A07	1	30	0.00900000000000001	2024-03-14
A12	0	0.00646985601759735	0	15.3723523636528	5.0381113897446	1.97549032772372	1.979	0.00301321881932149		28G2A10	1	30	0.058	2024-03-14
A13	0	0.00767900410806759	0	19.3040895603585	16.2686577792753	0.678796910175796	0.68	0.00221355288285209		18G3A05	1	30	0.019	2024-03-14
A14	0	0.00271565342889416	0	10.5840886590113	2.64558495027486	1.76360337471386	1.7615	0.00289546032391527		23G1A04	1	30	0.049	2024-03-14
A15	0	0	0	0	0	0	0	0	cannot fit data	28G2A04	1	30	0.011	2024-03-14
A16	0	0.0122862381253723	0	5.51907364089097	2.43627755691712	3.05522476640221	3.0385	0.00740270544040414		28G2B02	1	30	0.082	2024-03-14
A17	0.110440118314734	0.0186176349542423	0.147660421353582	10.8068764969751	4.69419749859824	4.08262607861437	4.054	0.00823057055901417		28G4A04	1	30	0.116	2024-03-14
A18	0	0.00546186851432137	0	5.35388544417708	1.58386604415311	2.70759025695538	2.6745	0.00679643006556455		35G1A07	1	30	0.07	2024-03-14
A19	0	0.00590990332488833	0	5.29818921369167	2.65590883090109	1.26242681912035	1.26	0.00324649065940927		23G4A10	1	30	0.032	2024-03-14
A2	0	0	0	0	0	0	0	0	cannot fit data	23G1A01	1	30	0.015	2024-03-14
A20	0.188022552001868	0.0188405853970359	0.210364364721549	10.4340938321599	3.29498383187398	7.15715473795947	7.114	0.0100666333503516		28G1A03	1	30	0.206	2024-03-14
A21	0	0.0159538223233152	0	6.6104200825274	4.58804420925984	2.3897862634212	2.3625	0.0043358974472391		35G4A05	1	30	0.069	2024-03-14
A22	0	0.00896115678111011	0	4.77355475563294	3.84066088057299	1.27544721174985	1.2645	0.00298834985538937		35G1A08	1	30	0.033	2024-03-14
A23	0	0	0	0	0	0	0	0	cannot fit data	33G3A09	1	30	0.013	2024-03-14
A24	0.350388938831122	0.0273319931431471	0.292002128830728	8.45805711748316	2.37377440820563	14.1080025853829	13.9935	0.0203078258197583		26G3A06	1	30	0.413	2024-03-14
A3	0	0	0	0	0	0	0	0	cannot fit data	28G1B03	1	30	0.029	2024-03-14
A4	0	0	0	0	0	0	0	0	cannot fit data	28G2A08	1	30	0.015	2024-03-14
A5	0	0	0	0	0	0	0	0	cannot fit data	23G1A02	1	30	0.045	2024-03-14
A6	0	0.00326872836622826	0	2.79264644959927	2.37994060734538	0.478291362622521	0.466	0.00306374305159625		23G1A09	1	30	0.013	2024-03-14
A7	0.174895166602365	0.0122544537131672	0.178910828105287	14.4521946524411	3.87426064649388	5.97325135122755	5.94	0.00671498487631856		28G1B05	1	30	0.191	2024-03-14
A8	0	0.006905688428382	0	4.41177919357391	1.70974041542631	2.13114255418168	2.105	0.00467575520527761		28G2A09	1	30	0.056	2024-03-14
A9	0	0.00175522458358915	0	9.75264827183103	2.2019233576395	1.54724011243311	1.543	0.00263554109826445		23G1A03	1	30	0.042	2024-03-14
B1	0	0.00262334793677673	0	7.89533159259194	2.16625081274033	1.44799962075758	1.437	0.00278057068906256		04D05	2	30	0.038	2024-03-14
B10	0	0.0102689138188225	0	7.91391822450402	3.89898347816832	2.08057308024592	2.076	0.00257486339327869		23G1A10	2	30	0.054	2024-03-14
B11	0	0	0	0	0	0	0	0	cannot fit data	28G1A07	2	30	0.00700000000000001	2024-03-14
B12	0	0.00765985570602977	0	16.2301209054203	5.51452598505177	2.12533453288236	2.124	0.00303172634117727		28G2A10	2	30	0.064	2024-03-14
B13	0	0.00719204130507004	0	12.6265503636251	10.9389201570687	0.742810296639921	0.7365	0.00223445352744739		18G3A05	2	30	0.022	2024-03-14
B14	0	0.00320268625330275	0	10.7995641466258	2.797212204943	1.88649643700624	1.881	0.00299024882552616		23G1A04	2	30	0.052	2024-03-14
B15	0	0	0	0	0	0	0	0	cannot fit data	28G2A04	2	30	0.014	2024-03-14
B16	0.0869559992367792	0.00766309335199978	0.400179785552844	5.83920781534346	1.73208943975611	3.73304382579987	3.72	0.0061100193042208		28G2B02	2	30	0.092	2024-03-14
B17	0.118138558436234	0.0168982036958264	0.198481054707117	9.01995465600264	3.49225865200468	4.63152035706099	4.622	0.00403950222949597		28G4A04	2	30	0.121	2024-03-14
B18	0.0890637504817161	0.00742444791104207	0.398711223697998	6.01320536306675	1.73846919615428	3.80912188265716	3.786	0.00649729986416936		35G1A07	2	30	0.096	2024-03-14
B19	0	0.0116429744524095	0	3.35157162195741	3.49321633030609	1.49332173123682	1.491	0.00300392293424013		23G4A10	2	30	0.037	2024-03-14
B2	0	0	0	0	0	0	0	0	cannot fit data	23G1A01	2	30	0.021	2024-03-14
B20	0.196078377725209	0.0401196119005615	0.127576176409988	10.6424757293938	5.43320234282925	7.1807145438049	7.1095	0.0126541152396915		28G1A03	2	30	0.219	2024-03-14
B21	0.0916378373773322	0.0213507028946914	0.116559798990622	10.2222560608729	5.94670878435296	3.35348325600272	3.315	0.00461362741359259		35G4A05	2	30	0.102	2024-03-14
B22	0	0.0107483909386511	0	4.44056412388877	3.42630404888934	1.59228924377336	1.5915	0.00359331053473856		35G1A08	2	30	0.041	2024-03-14
B23	0	0	0	0	0	0	0	0	cannot fit data	33G3A09	2	30	0.017	2024-03-14
