"strain","pH","term","df","sumsq","meansq","statistic","p.value","clade","subclade"
"25D05",8,"date",3,0.0245720788738756,0.00819069295795852,7.43320511508883,0.0106177104162752,"I","IC"
"25D05",9.8,"date",3,0,0,NA,NA,"I","IC"
"25D05",6.2,"date",3,0.0383898089211206,0.0127966029737069,43.1291966818757,0.000027625265524409,"I","IC"
"25D05",8.3,"date",3,0.0116235819275378,0.00387452730917925,4.8554411306067,0.0328738491650117,"I","IC"
"25D05",8.6,"date",3,0.00778653206437252,0.00259551068812417,1.40519475109975,0.310526725281238,"I","IC"
"25D05",3.2,"date",3,0,0,NA,NA,"I","IC"
"25D05",6.5,"date",3,0.0379632268817664,0.0126544089605888,78.834516762121,0.00000278329074021018,"I","IC"
"25D05",5.9,"date",3,0.0255321326784465,0.00851071089281551,97.605352319353,0.00000121782713719323,"I","IC"
"25D05",3.5,"date",3,0,0,NA,NA,"I","IC"
"25G2A02",8.9,"date",4,0.0405569170683376,0.0101392292670844,6.46246403579754,0.00777714684197023,"I","IC"
"25G2A02",9.2,"date",4,0.0133332437776105,0.00333331094440264,3.03295586612891,0.0704497787234324,"I","IC"
"25G2A02",3.8,"date",4,0.125801806046254,0.0314504515115636,35.7366844715626,0.00000677826415029532,"I","IC"
"25G2A02",4.1,"date",4,0.0644737970751847,0.0161184492687962,51.9000654470697,0.00000118275657024011,"I","IC"
"25G2A02",5,"date",4,0.100001574431637,0.0250003936079091,10.7989642846933,0.00118786773477904,"I","IC"
"25G2A02",3.2,"date",4,0.00252327477566686,0.000630818693916714,0.999999999999999,0.451555049341686,"I","IC"
"25G2A02",6.8,"date",4,0.0243919806549142,0.00609799516372855,12.4152990314526,0.000682893053386866,"I","IC"
"25G2A02",7.1,"date",4,0.00449579710268033,0.00112394927567008,3.10674464317879,0.0664584146476933,"I","IC"
"25G2A02",8,"date",4,0.0279898909298505,0.00699747273246264,4.63692629008728,0.0224070293970355,"I","IC"
"25G2A02",8.3,"date",4,0.0090966870962205,0.00227417177405512,2.37261172915872,0.122115929370948,"I","IC"
"25G2A02",9.5,"date",4,0.00147029478509719,0.000367573696274298,0.816811539101549,0.542822699156348,"I","IC"
"25G2A02",6.5,"date",4,0.0202737254860591,0.00506843137151477,12.0655489040576,0.000765917227776882,"I","IC"
"25G2A02",7.7,"date",4,0.0148829979956859,0.00372074949892147,3.99439330716744,0.0344478988997391,"I","IC"
"25G2A02",10.1,"date",4,0.0931152042939379,0.0232788010734845,1.98094627306124,0.173544936665839,"I","IC"
"25G2A02",5.3,"date",4,0.0873422711667628,0.0218355677916907,33.8274302494327,0.00000873029553974939,"I","IC"
"25G2A02",5.6,"date",4,0.0787341749037911,0.0196835437259478,13.6686012464195,0.00046193588658008,"I","IC"
"25G2A02",8.6,"date",4,0.0588313036007096,0.0147078259001774,8.91718616550214,0.00246920840832173,"I","IC"
"25G2A02",3.5,"date",4,0.00109816878046782,0.000274542195116955,1,0.451555049341685,"I","IC"
"25G2A02",9.8,"date",4,0.0955858792188392,0.0238964698047098,0.829695800436486,0.535880934154479,"I","IC"
"25G2A02",4.4,"date",4,0.0749825583067797,0.0187456395766949,14.2044931666764,0.000394305921654241,"I","IC"
"25G2A02",4.7,"date",4,0.0835913856170813,0.0208978464042703,12.4093410329003,0.00068421422204049,"I","IC"
"25G2A02",5.9,"date",4,0.0146291137664765,0.00365727844161912,7.90107389946669,0.00384935151588295,"I","IC"
"25G2A02",7.4,"date",4,0.0138087973889597,0.00345219934723992,8.48503118354753,0.00296835868392623,"I","IC"
"25G2A02",6.2,"date",4,0.0259031850905913,0.00647579627264782,16.6157520078128,0.000204540489755899,"I","IC"
"25G3B04",6.5,"date",1,0.000553330421328225,0.000553330421328225,3.23668987460903,0.3229670799434,"I","IC"
"25G3B04",8,"date",1,0.00536025543634052,0.00536025543634052,27.6839700963149,0.11956851313452,"I","IC"
"25G3B04",8.3,"date",1,0.00776691612949967,0.00776691612949967,80.4463986952853,0.0706865719631952,"I","IC"
"25G3B04",4.4,"date",1,0.00227840331949074,0.00227840331949074,2.363963012985,0.36711025967552,"I","IC"
"25G3B04",3.2,"date",1,0,0,NA,NA,"I","IC"
"25G3B04",6.8,"date",1,0.00300070940011536,0.00300070940011536,18.5939816246289,0.145072144272502,"I","IC"
"25G3B04",6.2,"date",1,0.00114539421802438,0.00114539421802438,14.1450728982188,0.165441256595137,"I","IC"
"25G3B04",4.1,"date",1,0.0130727756439352,0.0130727756439352,72448083137723125606245187190784,0.0000000000000000747939850777126,"I","IC"
"25G3B04",7.7,"date",1,0.000652687217919996,0.000652687217919996,0.503496912772779,0.607127052479634,"I","IC"
"25G3B04",5.3,"date",1,0.0039927889429237,0.0039927889429237,24.6949649940435,0.126419532308503,"I","IC"
"25G3B04",7.1,"date",1,0.000884257664226056,0.000884257664226056,78.4433893641458,0.0715758632730706,"I","IC"
"25G3B04",5.6,"date",1,0.00156968802312983,0.00156968802312983,8.98786794814699,0.204961611360398,"I","IC"
"25G3B04",8.6,"date",1,0.00275952367059472,0.00275952367059472,31.6902209687043,0.111920759620207,"I","IC"
"25G3B04",3.5,"date",1,0,0,NA,NA,"I","IC"
"25G3B04",5.9,"date",1,0.0000175233274699607,0.0000175233274699607,0.243098916181464,0.708381882680093,"I","IC"
"25G3B04",3.8,"date",1,0,0,NA,NA,"I","IC"
"25G3B04",9.5,"date",1,0,0,NA,NA,"I","IC"
"25G3B04",9.8,"date",1,0,0,NA,NA,"I","IC"
"25G3B04",10.1,"date",1,0,0,NA,NA,"I","IC"
"25G3B04",7.4,"date",1,0.00401765678612464,0.00401765678612464,38.2172726115951,0.102095031942394,"I","IC"
"25G3B04",5,"date",1,0.00178825287765715,0.00178825287765715,1060.48911332977,0.0195429699323165,"I","IC"
"25G3B04",4.7,"date",1,0.00371673430383231,0.00371673430383231,0.624220700829625,0.5743174404057,"I","IC"
"25G3B04",8.9,"date",1,0.00616131840557163,0.00616131840557163,0.242732598385729,0.708572226442317,"I","IC"
"25G3B04",9.2,"date",1,0,0,NA,NA,"I","IC"
"25G4A05",8.3,"date",1,0.0000141726375996531,0.0000141726375996531,104.690532259424,0.0620225076355141,"II",NA
"25G4A05",7.4,"date",1,0.000136805518489844,0.000136805518489844,0.333333333333333,0.666666666666667,"II",NA
"25G4A05",7.1,"date",1,0.00219159553678893,0.00219159553678893,65005192386578755961769555591692288,0.000000000000000002496928457271,"II",NA
"25G4A05",4.4,"date",1,0.00053821066585901,0.00053821066585901,0.333333333333334,0.666666666666667,"II",NA
"25G4A05",8,"date",1,0,0,NA,NA,"II",NA
"25G4A05",3.5,"date",1,0.000544901136415013,0.000544901136415013,546180089530078872496078304837632,0.000000000000000027240319106988,"II",NA
"25G4A05",4.1,"date",1,0.000174937983974828,0.000174937983974828,0.333333333333333,0.666666666666667,"II",NA
"25G4A05",7.7,"date",1,0.00000115063528383496,0.00000115063528383496,0.333333333333333,0.666666666666667,"II",NA
"25G4A05",8.9,"date",1,0.00000432993548128136,0.00000432993548128136,6.68303697398911,0.234973902326338,"II",NA
"25G4A05",8.6,"date",1,0.00000120505538150313,0.00000120505538150313,0.333333333333333,0.666666666666667,"II",NA
"25G4A05",9.2,"date",1,0,0,NA,NA,"II",NA
"25G4A05",5.6,"date",1,0.0275715272471507,0.0275715272471507,4154623270760712749628330229104640,0.00000000000000000987675539539447,"II",NA
"25G4A05",5.3,"date",1,0,0,NA,NA,"II",NA
"25G4A05",6.8,"date",1,0,0,NA,NA,"II",NA
"25G4A05",6.5,"date",1,0,0,NA,NA,"II",NA
"25G4A05",5,"date",1,0,0,NA,NA,"II",NA
"25G4A05",3.8,"date",1,0,0,NA,NA,"II",NA
"25G4A05",9.5,"date",1,0,0,NA,NA,"II",NA
"25G4A05",4.7,"date",1,0.00222397388777992,0.00222397388777992,0.333333333333333,0.666666666666667,"II",NA
"25G4A05",3.2,"date",1,0,0,NA,NA,"II",NA
"25G4A05",10.1,"date",1,0,0,NA,NA,"II",NA
"25G4A05",5.9,"date",1,0,0,NA,NA,"II",NA
"25G4A05",9.8,"date",1,0,0,NA,NA,"II",NA
"25G4A05",6.2,"date",1,0,0,NA,NA,"II",NA
"25G4B06",9.8,"date",1,0,0,NA,NA,"IV","IVD"
"25G4B06",3.8,"date",1,0,0,NA,NA,"IV","IVD"
"25G4B06",7.1,"date",1,0,0,NA,NA,"IV","IVD"
"25G4B06",8.9,"date",1,0,0,NA,NA,"IV","IVD"
"25G4B06",10.1,"date",1,0,0,NA,NA,"IV","IVD"
"25G4B06",7.7,"date",1,0,0,NA,NA,"IV","IVD"
"25G4B06",6.8,"date",1,0.00780772197074378,0.00780772197074378,1896637314890876066162769302682337280,0.000000000000000000000000000000000000527248932702526,"IV","IVD"
"25G4B06",6.5,"date",1,0,0,NA,NA,"IV","IVD"
"25G4B06",8.6,"date",1,0,0,NA,NA,"IV","IVD"
"25G4B06",3.5,"date",1,0,0,NA,NA,"IV","IVD"
"25G4B06",3.2,"date",1,0,0,NA,NA,"IV","IVD"
"25G4B06",9.2,"date",1,0,0,NA,NA,"IV","IVD"
"25G4B06",5.6,"date",1,0,0,NA,NA,"IV","IVD"
"25G4B06",9.5,"date",1,0,0,NA,NA,"IV","IVD"
"25G4B06",7.4,"date",1,0,0,NA,NA,"IV","IVD"
"25G4B06",8.3,"date",1,0,0,NA,NA,"IV","IVD"
"25G4B06",5.3,"date",1,0,0,NA,NA,"IV","IVD"
"25G4B06",5,"date",1,0,0,NA,NA,"IV","IVD"
"25G4B06",8,"date",1,0,0,NA,NA,"IV","IVD"
"25G4B06",6.2,"date",1,0.0120948233023716,0.0120948233023716,409873271987874900414554821361664,0.00000000000000000000000000000000243977850800084,"IV","IVD"
"25G4B06",4.7,"date",1,0,0,NA,NA,"IV","IVD"
"25G4B06",4.4,"date",1,0,0,NA,NA,"IV","IVD"
"25G4B06",5.9,"date",1,0,0,NA,NA,"IV","IVD"
"25G4B06",4.1,"date",1,0,0,NA,NA,"IV","IVD"
"26G1B04",8.9,"date",2,0.0117519562371743,0.00587597811858714,NA,NA,"I","IC"
"26G1B04",6.5,"date",2,0.0372744994306709,0.0186372497153354,NA,NA,"I","IC"
"26G1B04",6.2,"date",2,0.0375688594548387,0.0187844297274194,NA,NA,"I","IC"
"26G1B04",7.7,"date",2,0.000497750845701013,0.000248875422850507,NA,NA,"I","IC"
"26G1B04",6.8,"date",2,0.0335655059429012,0.0167827529714506,NA,NA,"I","IC"
"26G1B04",7.4,"date",2,0.000457030524097767,0.000228515262048884,NA,NA,"I","IC"
"26G1B04",7.1,"date",2,0.0140170351920043,0.00700851759600214,NA,NA,"I","IC"
"26G1B04",4.7,"date",2,0.0157845320275999,0.00789226601379995,NA,NA,"I","IC"
"26G1B04",9.2,"date",2,0.0194642627528299,0.00973213137641495,NA,NA,"I","IC"
"26G1B04",3.2,"date",2,0,0,NA,NA,"I","IC"
"26G1B04",3.5,"date",2,0,0,NA,NA,"I","IC"
"26G1B04",9.8,"date",2,0.0152015235998134,0.00760076179990672,NA,NA,"I","IC"
"26G1B04",9.5,"date",2,0.0204527732520578,0.0102263866260289,NA,NA,"I","IC"
"26G1B04",4.1,"date",2,0.0159813827357902,0.00799069136789509,NA,NA,"I","IC"
"26G1B04",8,"date",2,0.00324568580894552,0.00162284290447276,NA,NA,"I","IC"
"26G1B04",5,"date",2,0.0214790548724524,0.0107395274362262,NA,NA,"I","IC"
"26G1B04",3.8,"date",2,0.00430250601295792,0.00215125300647896,NA,NA,"I","IC"
"26G1B04",8.6,"date",2,0.0223365674081976,0.0111682837040988,NA,NA,"I","IC"
"26G1B04",5.9,"date",2,0.046086663508133,0.0230433317540665,NA,NA,"I","IC"
"26G1B04",10.1,"date",2,0.00625713593163518,0.00312856796581759,NA,NA,"I","IC"
"26G1B04",4.4,"date",2,0.00874599438442978,0.00437299719221489,NA,NA,"I","IC"
"26G1B04",8.3,"date",2,0.000696216481292258,0.000348108240646129,NA,NA,"I","IC"
"26G1B04",5.3,"date",2,0.0319763298481031,0.0159881649240516,NA,NA,"I","IC"
"26G1B04",5.6,"date",2,0.0444402658917442,0.0222201329458721,NA,NA,"I","IC"
"26G2A07",3.8,"date",3,0.0757512611821059,0.0252504203940353,709.663780877732,0.0000895713590962291,"IV","IVB"
"26G2A07",10.1,"date",3,0.00550084812855663,0.00183361604285221,78.4886288769901,0.00238641214078376,"IV","IVB"
"26G2A07",9.8,"date",3,0.0106127464316114,0.00353758214387045,234.649404729211,0.00046870077501466,"IV","IVB"
"26G2A07",5.3,"date",3,0.0088710618177213,0.0029570206059071,28.6322614210596,0.0104173027354212,"IV","IVB"
"26G2A07",5.6,"date",3,0.0332220262724549,0.011074008757485,19.4035350134762,0.0181467939731032,"IV","IVB"
"26G2A07",4.1,"date",3,0.0832130569365767,0.0277376856455256,106.867088769531,0.00151113708393119,"IV","IVB"
"26G2A07",4.4,"date",3,0.0573724015099982,0.0191241338366661,510.596110441321,0.000146623360926848,"IV","IVB"
"26G2A07",3.5,"date",3,0.0376715384240349,0.0125571794746783,47.6650767944996,0.00496966643272969,"IV","IVB"
"26G2A07",5.9,"date",3,0.0548154271967625,0.0182718090655875,94.8398213970552,0.00180370595766354,"IV","IVB"
"26G2A07",3.2,"date",3,0.000000000107832837126984,0.0000000000359442790423279,0.714285714285714,0.605610009105132,"IV","IVB"
"26G2A07",8.6,"date",3,0.0430543868636889,0.0143514622878963,1.57391905403395,0.359235013751444,"IV","IVB"
"26G2A07",6.2,"date",3,0.0337000657083085,0.0112333552361028,81.1092843125787,0.00227335522326837,"IV","IVB"
"26G2A07",6.5,"date",3,0.0166309239798089,0.00554364132660297,14.2845436989196,0.0278456213216856,"IV","IVB"
"26G2A07",7.7,"date",3,0.00272217302383819,0.000907391007946065,0.487329780961122,0.715011299630843,"IV","IVB"
"26G2A07",8,"date",3,0.0294997096337309,0.00983323654457695,5.30364623542235,0.102006484135345,"IV","IVB"
"26G2A07",4.7,"date",3,0.0424623689996996,0.0141541229998999,264.693887839466,0.00039154847061134,"IV","IVB"
"26G2A07",9.5,"date",3,0.0214586772805767,0.00715289242685888,26.9970362699598,0.0113363064117164,"IV","IVB"
"26G2A07",5,"date",3,0.0205323190342432,0.00684410634474772,325.786453794723,0.000287113550544598,"IV","IVB"
"26G2A07",8.3,"date",3,0.0362375888819802,0.0120791962939934,1.30767601462405,0.415373403458413,"IV","IVB"
"26G2A07",6.8,"date",3,0.0683274279053141,0.0227758093017714,130.005029049072,0.00112958748219552,"IV","IVB"
"26G2A07",7.4,"date",3,0.0308931293015838,0.0102977097671946,4.1401514512063,0.136852570870821,"IV","IVB"
"26G2A07",8.9,"date",3,0.0712145835609503,0.0237381945203168,24.1326223555016,0.0133118696543215,"IV","IVB"
"26G2A07",9.2,"date",3,0.0223798392108975,0.00745994640363251,73.0677475821595,0.0026523953194721,"IV","IVB"
"26G2A07",7.1,"date",3,0.0215386203226297,0.00717954010754324,40.7326238745422,0.00625156112906699,"IV","IVB"
"26G3B03",6.2,"date",7,0.191564941710735,0.0273664202443907,11.8658334522141,0.000672122021440359,"IV","IVC"
"26G3B03",3.8,"date",7,0.095954241786226,0.0137077488266037,78.7125769802084,0.000000237092431116317,"IV","IVC"
"26G3B03",6.5,"date",7,0.239554181006105,0.034222025858015,23.6480010179445,0.000041769468288604,"IV","IVC"
"26G3B03",5.3,"date",7,0.084912512337919,0.012130358905417,9.9777280530276,0.00130157537220873,"IV","IVC"
"26G3B03",4.7,"date",7,0.0672189770905546,0.00960271101293638,42.9856478604005,0.00000330751007303549,"IV","IVC"
"26G3B03",5,"date",7,0.0558625646887831,0.00798036638411188,13.9993437329869,0.000352111310969755,"IV","IVC"
"26G3B03",6.8,"date",7,0.200507521376284,0.0286439316251835,46.3102035407817,0.00000239790800666049,"IV","IVC"
"26G3B03",7.1,"date",7,0.119129449298339,0.0170184927569056,44.5765163896825,0.00000282761980848443,"IV","IVC"
"26G3B03",8.3,"date",7,0.0683450685832445,0.00976358122617779,9.01031988989345,0.00190317870733256,"IV","IVC"
"26G3B03",8.6,"date",7,0.15227283921412,0.0217532627448743,40.2346859098101,0.00000439670441777049,"IV","IVC"
"26G3B03",8,"date",7,0.0826173693921822,0.0118024813417403,38.5441181559929,0.00000528651054335952,"IV","IVC"
"26G3B03",5.9,"date",7,0.0798754813949843,0.0114107830564263,11.4632912315537,0.000767769520914256,"IV","IVC"
"26G3B03",7.7,"date",7,0.0841380988793006,0.0120197284113287,19.5069818611165,0.0000925252425694213,"IV","IVC"
"26G3B03",7.4,"date",7,0.125430004280989,0.0179185720401412,22.3218209730625,0.0000530871164574372,"IV","IVC"
"26G3B03",4.4,"date",7,0.0916425475059852,0.013091792500855,11.4568206165594,0.000769438089505892,"IV","IVC"
"26G3B03",9.8,"date",7,0.0353797694560049,0.00505425277942927,0.821480646632934,0.59326793756286,"IV","IVC"
"26G3B03",10.1,"date",7,0.211402183040594,0.030200311862942,5.27498690545293,0.012250384515884,"IV","IVC"
"26G3B03",3.5,"date",7,0.00326085520258435,0.00046583645751205,1.13445378151261,0.419921759223666,"IV","IVC"
"26G3B03",8.9,"date",7,0.0463056733124625,0.00661509618749465,6.04650473900105,0.00780244020068981,"IV","IVC"
"26G3B03",9.2,"date",7,0.0339758255366256,0.00485368936237508,93.0143459148749,0.000000113675676785818,"IV","IVC"
"26G3B03",9.5,"date",7,0.029742005718023,0.00424885795971757,107.39054100099,0.0000000602536832148757,"IV","IVC"
"26G3B03",4.1,"date",7,0.0971890969579376,0.0138841567082768,43.6534120025938,0.0000030948204327791,"IV","IVC"
"26G3B03",3.2,"date",7,0.0000436907481419223,0.00000624153544884604,0.491680320895925,0.819236844230935,"IV","IVC"
"26G3B03",5.6,"date",7,0.125483117069911,0.0179261595814159,8.04696960151517,0.0028755776583332,"IV","IVC"
"26G4B12",4.4,"date",5,0.0232295002525598,0.00464590005051196,29.3926514977802,0.00000245454767032922,"II","IIG"
"26G4B12",5.6,"date",5,0.0201688134107905,0.00403376268215809,4.82718435445154,0.0119123131688899,"II","IIG"
"26G4B12",8.3,"date",5,0.00000499730113717187,0.000000999460227434375,1,0.458196699514247,"II","IIG"
"26G4B12",5.3,"date",5,0.00738609049775061,0.00147721809955012,1.26744626614165,0.339200079874019,"II","IIG"
"26G4B12",3.8,"date",5,0.0525862379073228,0.0105172475814646,6.5208027110535,0.00375490508004413,"II","IIG"
"26G4B12",4.1,"date",5,0.0190749552649881,0.00381499105299762,23.0501089849566,0.00000908813117837059,"II","IIG"
"26G4B12",4.7,"date",5,0.00150702849656898,0.000301405699313795,0.866397115628802,0.530987574309155,"II","IIG"
"26G4B12",8.6,"date",5,0.0000461782483064316,0.00000923564966128631,1.17663840476995,0.375795398322839,"II","IIG"
"26G4B12",5,"date",5,0.0230874986286801,0.00461749972573602,14.1558221155912,0.000111538003243433,"II","IIG"
"26G4B12",8,"date",5,0,0,NA,NA,"II","IIG"
"26G4B12",6.2,"date",5,0.0105394393693443,0.00210788787386887,2.13788680965479,0.130388427659167,"II","IIG"
"26G4B12",5.9,"date",5,0.02468344892056,0.00493668978411201,11.1707185202392,0.000350666729373197,"II","IIG"
"26G4B12",7.7,"date",5,0,0,NA,NA,"II","IIG"
"26G4B12",6.8,"date",5,0.0239627515399216,0.00479255030798433,3.46155960030039,0.0362077904962829,"II","IIG"
"26G4B12",3.2,"date",5,0.00000963234874759524,0.00000192646974951905,1,0.458196699514247,"II","IIG"
"26G4B12",7.1,"date",5,0.0139332984353366,0.00278665968706732,2.27768841594583,0.112690631434486,"II","IIG"
"26G4B12",3.5,"date",5,0.0141364929380457,0.00282729858760913,1.12418223956746,0.398671837091205,"II","IIG"
"26G4B12",8.9,"date",5,0,0,NA,NA,"II","IIG"
"26G4B12",9.5,"date",5,0.000273724659874739,0.0000547449319749477,0.961994096954941,0.477971859377468,"II","IIG"
"26G4B12",9.2,"date",5,0.00002864612982206,0.000005729225964412,0.963048464372652,0.477413262227216,"II","IIG"
"26G4B12",10.1,"date",5,0.0014396696879334,0.000287933937586679,1.56053209007024,0.244044926890943,"II","IIG"
"26G4B12",7.4,"date",5,0.00268967506859812,0.000537935013719623,1,0.458196699514246,"II","IIG"
"26G4B12",9.8,"date",5,0.000588664320939637,0.000117732864187927,3.38439914381305,0.0387843269343269,"II","IIG"
"26G4B12",6.5,"date",5,0.0584865842504216,0.0116973168500843,9.186095715113,0.000864349425900826,"II","IIG"
"28D03",5.6,"date",6,0.0131569617543231,0.00219282695905385,6.91113505085392,0.00408903062817584,"UND",NA
"28D03",8,"date",6,0.229606981563126,0.038267830260521,3322.51926527862,0.00000000000000066477323417777,"UND",NA
"28D03",4.7,"date",6,0.00755425946214744,0.00125904324369124,7.18482704693421,0.00353636893236292,"UND",NA
"28D03",4.1,"date",6,0.0056332033186995,0.000938867219783249,11.5719432851609,0.00053229577817647,"UND",NA
"28D03",7.1,"date",6,0.163471254486124,0.0272452090810207,67.7147370666108,0.000000161320237914806,"UND",NA
"28D03",5.3,"date",6,0.00818437412147749,0.00136406235357958,6.60985215354582,0.0048213978437353,"UND",NA
"28D03",4.4,"date",6,0.0145142130328902,0.00241903550548171,38.1640513998424,0.00000250934501478538,"UND",NA
"28D03",5,"date",6,0.0136263915235767,0.00227106525392945,19.5137520238841,0.0000553275053248243,"UND",NA
"28D03",3.2,"date",6,0,0,NA,NA,"UND",NA
"28D03",6.5,"date",6,0.0178959238609829,0.00298265397683049,9.87316229811846,0.00102167366430714,"UND",NA
"28D03",7.7,"date",6,0.218857461945751,0.0364762436576251,2646.934715784,0.0000000000000020697812295041,"UND",NA
"28D03",6.8,"date",6,0.0186719222734258,0.00311198704557097,6.8711684565894,0.00417811945238497,"UND",NA
"28D03",5.9,"date",6,0.0117340250010533,0.00195567083350888,4.85770734383005,0.0141827579193819,"UND",NA
"28D03",9.8,"date",6,0.00959489649502759,0.00159914941583793,0.542503261617442,0.765554332897892,"UND",NA
"28D03",10.1,"date",6,0.0408944866589177,0.00681574777648629,0.665817431504162,0.679810017868703,"UND",NA
"28D03",7.4,"date",6,0.278752626974064,0.046458771162344,21.6665430913497,0.0000345410582356078,"UND",NA
"28D03",3.8,"date",6,0.0247833044642242,0.00413055074403736,4.11164253061697,0.0242612121745944,"UND",NA
"28D03",8.9,"date",6,0.0374253921700446,0.0062375653616741,450.790591779754,0.0000000000141548408466536,"UND",NA
"28D03",9.5,"date",6,0,0,NA,NA,"UND",NA
"28D03",6.2,"date",6,0.0203557850772864,0.0033926308462144,8.4245340239713,0.0019206506303127,"UND",NA
"28D03",3.5,"date",6,0.0470851344542892,0.0078475224090482,145.537568860641,0.0000000038337915376427,"UND",NA
"28D03",8.6,"date",6,0.160354013718282,0.0267256689530469,5.81983370910712,0.00762911008746199,"UND",NA
"28D03",8.3,"date",6,0.118881654480373,0.0198136090800621,57254.5445442209,0.000000000000000000000438862973667486,"UND",NA
"28D03",9.2,"date",6,0.103207130532653,0.0172011884221088,943.245242051207,0.000000000000357461121453496,"UND",NA
"28D04",3.8,"date",1,0,0,NA,NA,"III","IIIF"
"28D04",4.4,"date",1,0.000149002118789396,0.000149002118789396,NA,NA,"III","IIIF"
"28D04",5,"date",1,0.0000338006472981831,0.0000338006472981831,NA,NA,"III","IIIF"
"28D04",9.8,"date",1,0,0,NA,NA,"III","IIIF"
"28D04",4.7,"date",1,0.000326195193479747,0.000326195193479747,NA,NA,"III","IIIF"
"28D04",9.2,"date",1,0.0000233638010729349,0.0000233638010729349,NA,NA,"III","IIIF"
"28D04",7.1,"date",1,0.00254397354055569,0.00254397354055569,NA,NA,"III","IIIF"
"28D04",4.1,"date",1,0,0,NA,NA,"III","IIIF"
"28D04",6.8,"date",1,0.0019565966868988,0.0019565966868988,NA,NA,"III","IIIF"
"28D04",7.4,"date",1,0.00670552618403878,0.00670552618403878,NA,NA,"III","IIIF"
"28D04",7.7,"date",1,0.0103834237527709,0.0103834237527709,NA,NA,"III","IIIF"
"28D04",5.3,"date",1,0.0000196871523861824,0.0000196871523861824,NA,NA,"III","IIIF"
"28D04",8.9,"date",1,0.000676916020634641,0.000676916020634641,NA,NA,"III","IIIF"
"28D04",3.5,"date",1,0,0,NA,NA,"III","IIIF"
"28D04",9.5,"date",1,0,0,NA,NA,"III","IIIF"
"28D04",3.2,"date",1,0,0,NA,NA,"III","IIIF"
"28D04",5.9,"date",1,0.00181197649279601,0.00181197649279601,NA,NA,"III","IIIF"
"28D04",10.1,"date",1,0,0,NA,NA,"III","IIIF"
"28D04",6.2,"date",1,0.000232039772856507,0.000232039772856507,NA,NA,"III","IIIF"
"28D04",6.5,"date",1,0.00147300609865156,0.00147300609865156,NA,NA,"III","IIIF"
"28D04",8,"date",1,0.0051960853866257,0.0051960853866257,NA,NA,"III","IIIF"
"28D04",8.3,"date",1,0.00270548512001522,0.00270548512001522,NA,NA,"III","IIIF"
"28D04",8.6,"date",1,0.00415995023896166,0.00415995023896166,NA,NA,"III","IIIF"
"28D04",5.6,"date",1,0.000828270544682362,0.000828270544682362,NA,NA,"III","IIIF"
"28D10",7.4,"date",1,0.00294749669083754,0.00294749669083754,NA,NA,"III","IIIF"
"28D10",10.1,"date",1,0,0,NA,NA,"III","IIIF"
"28D10",6.8,"date",1,0.0106235947638932,0.0106235947638932,NA,NA,"III","IIIF"
"28D10",3.8,"date",1,0,0,NA,NA,"III","IIIF"
"28D10",7.7,"date",1,0.00640563888782337,0.00640563888782337,NA,NA,"III","IIIF"
"28D10",6.5,"date",1,0.00496403356938871,0.00496403356938871,NA,NA,"III","IIIF"
"28D10",5.9,"date",1,0.00744701109414952,0.00744701109414952,NA,NA,"III","IIIF"
"28D10",9.8,"date",1,0,0,NA,NA,"III","IIIF"
"28D10",7.1,"date",1,0.00227754722488087,0.00227754722488087,NA,NA,"III","IIIF"
"28D10",9.2,"date",1,0,0,NA,NA,"III","IIIF"
"28D10",9.5,"date",1,0,0,NA,NA,"III","IIIF"
"28D10",6.2,"date",1,0.00378931086198942,0.00378931086198942,NA,NA,"III","IIIF"
"28D10",3.2,"date",1,0,0,NA,NA,"III","IIIF"
"28D10",5.6,"date",1,0.00429599922360547,0.00429599922360547,NA,NA,"III","IIIF"
"28D10",8.6,"date",1,0,0,NA,NA,"III","IIIF"
"28D10",8.9,"date",1,0,0,NA,NA,"III","IIIF"
"28D10",8.3,"date",1,0.00212973645073612,0.00212973645073612,NA,NA,"III","IIIF"
"28D10",4.4,"date",1,0.015129905787991,0.015129905787991,NA,NA,"III","IIIF"
"28D10",4.1,"date",1,0,0,NA,NA,"III","IIIF"
"28D10",8,"date",1,0.000516370085353326,0.000516370085353326,NA,NA,"III","IIIF"
"28D10",3.5,"date",1,0,0,NA,NA,"III","IIIF"
"28D10",4.7,"date",1,0.0160277319041333,0.0160277319041333,NA,NA,"III","IIIF"
"28D10",5,"date",1,0.00311608336834751,0.00311608336834751,NA,NA,"III","IIIF"
"28D10",5.3,"date",1,0.00339430775951564,0.00339430775951564,NA,NA,"III","IIIF"
"28G1A01",9.8,"date",4,0.0000364893817653687,0.00000912234544134218,0.605223485804404,0.673699223746289,"III","IIIA"
"28G1A01",3.5,"date",4,0,0,NA,NA,"III","IIIA"
"28G1A01",4.7,"date",4,0.0127352791088885,0.00318381977722212,1.87279601233166,0.234493258719172,"III","IIIA"
"28G1A01",9.5,"date",4,0,0,NA,NA,"III","IIIA"
"28G1A01",5,"date",4,0.0231110698385837,0.00577776745964593,3.41352653747427,0.0877467173552125,"III","IIIA"
"28G1A01",5.3,"date",4,0.0204384398269433,0.00510960995673583,45.4735577710819,0.000127129291910405,"III","IIIA"
"28G1A01",5.6,"date",4,0.00268737328251569,0.000671843320628923,0.270430636304308,0.886885755523269,"III","IIIA"
