sample	k	n0	r	t_mid	t_gen	auc_l	auc_e	sigma	note	strain	pH	replicate	max.OD	date
C8	0.170147997592671	0.00108721891496955	0.394725207899391	12.7851862633594	1.75602461329659	6.02380027758256	6.07337694444444	0.00725998689139896		23G1B05	5.3	1	0.188	2023-07-19
C9	0.181724176495969	0.00347280901142425	0.297932149345736	13.2185497932253	2.32652696958723	6.34608231049483	6.35362736111111	0.00877953826477863		23G1B05	5.6	1	0.207	2023-07-19
D1	0	0.0114806590850222	0	-65.4191922890956	22.1392682874778	0.51691037203896	0.495499722222223	0.00122758876325931	questionable fit (k < n0)	28G4A10	3.2	1	0.014	2023-07-19
D10	0.232189962084285	0.021160279673281	0.189018959661335	12.1674194941084	3.66707753445398	8.25146960782624	8.22087708333333	0.0095815802645996		28G4A10	5.9	1	0.245	2023-07-19
D11	0.284860752535399	0.0305714499360553	0.140369989500621	15.0915879398736	4.93800122822463	9.22159229174653	9.17787722222222	0.0100057341771709		28G4A10	6.2	1	0.292	2023-07-19
D12	0.214842896255065	0.0203296783083065	0.166110102379645	13.5959118859903	4.17281773131266	7.31100109343971	7.30912569444444	0.00365617898927026		28G4A10	6.5	1	0.212	2023-07-19
D13	0.262159340111656	0.0157194166584314	0.213318835090326	12.9019154183009	3.24934823625135	9.17962796255457	9.14525180555556	0.00721785565721755		28G4A10	6.8	1	0.271	2023-07-19
D14	0.243416616038387	0.0129932283422499	0.156780249469783	18.340895090388	4.42113839532789	7.19849323262175	7.20500138888889	0.00740767060929611		28G4A10	7.1	1	0.252	2023-07-19
D15	0.19249297129325	0.00945655462651537	0.128224272889096	23.1077700978312	5.40574077701704	4.8142909417317	4.83550083333333	0.00389405010726944		28G4A10	7.4	1	0.181	2023-07-19
D16	0	0	0	0	0	0	0	0	cannot fit data	28G4A10	7.7	1	0.034	2023-07-19
D17	0.03	0.0193340701819202	0.00169652493955127	6163.29987959434	408.568812871847	0.971162207093155	0.967125277777778	0.00276431881745041		28G4A10	8	1	0.03	2023-07-19
D18	0.019	0.0120755774427314	0.0100893014989089	1413.0484526142	68.7012059888293	0.749685810662888	0.747500138888889	0.00125653602775089		28G4A10	8.3	1	0.019	2023-07-19
D19	0.02	0.00930418084080406	0.0151361674562427	1018.1404133573	45.7941009548006	0.660384652950695	0.658750555555556	0.0019705489320163		28G4A10	8.6	1	0.02	2023-07-19
D2	0	0.020586151293911	0	-29.4972967498592	13.6163263813172	0.844413109625239	0.7765	0.00204645329233418	questionable fit (k < n0)	28G4A10	3.5	1	0.021	2023-07-19
D20	0	0.0204195580611985	0	-25.4730370399403	17.4407575366917	0.756378618266526	0.71725	0.00361885099475217	questionable fit (k < n0)	28G4A10	8.9	1	0.03	2023-07-19
D21	0.04	0.0126615335386311	0.024998230678404	668.348363652022	27.7278496017222	1.18361720211894	1.18237555555556	0.00204116292234851		28G4A10	9.2	1	0.04	2023-07-19
D22	0	0.00551269986491466	0	-2.68707381751263	4.33817681695816	0.410177611651671	0.408999722222223	0.00110254974954786	questionable fit	28G4A10	9.5	1	0.013	2023-07-19
D23	0	0.00830280738438978	0	-5.11574166076155	3.44811390750519	0.526212530044224	0.524374861111112	0.00120725607953011	questionable fit	28G4A10	9.8	1	0.016	2023-07-19
D24	0	0.00689389520149149	0	6.67966496733259	34.5949447249797	0.416510817783219	0.414875138888889	0.000700399260016868		28G4A10	10.1	1	0.01	2023-07-19
D3	0	0.0278303432866348	0	2.31434398766166	5.57578035948538	2.68945752049038	2.68275013888889	0.00177089330779116		28G4A10	3.8	1	0.068	2023-07-19
D4	0.102002279668674	0.019500407444934	0.147510652905046	9.77817939474039	4.69896354540667	3.77526249962791	3.76950027777778	0.00238814367911731		28G4A10	4.1	1	0.109	2023-07-19
D5	0.137330191156707	0.0243875423529937	0.156185119779502	9.81404449227716	4.43798475513231	5.10247855854979	5.09300041666667	0.00479351117122442		28G4A10	4.4	1	0.145	2023-07-19
D6	0.141376290963938	0.022451335175291	0.1526381768199	10.9221861764006	4.54111281332848	5.11381615508837	5.10287569444445	0.00570694423989134		28G4A10	4.7	1	0.147	2023-07-19
D7	0.170343296476428	0.0293911368821724	0.132014715283993	11.8753986892528	5.25052967821678	5.95469111401681	5.93962527777778	0.00527607839001211		28G4A10	5	1	0.169	2023-07-19
D8	0.177042928854266	0.0244280845562665	0.138593071373959	13.2198810158678	5.00131192481952	6.01412714840767	5.99050138888889	0.0070987625190627		28G4A10	5.3	1	0.181	2023-07-19
D9	0.216413218615621	0.0260699819392333	0.144827861854824	13.7269472226026	4.78600713759594	7.2797410115139	7.25837597222222	0.00536073186556144		28G4A10	5.6	1	0.217	2023-07-19
E1	0	0.021	0	-14.0751244444513	5.88346860263321	0.84987758334229	0.803124444444445	0.00211995190501698	questionable fit (k < n0)	26G2A07	3.2	1	0.021	2023-07-19
E10	0.27144888922767	0.0374088637235795	0.204994202821254	8.94456745781472	3.38130137838258	10.4611972396009	10.4432515277778	0.00727061013240166		26G2A07	5.9	1	0.276	2023-07-19
E11	0.30065179726041	0.0443730664540713	0.185611107132326	9.44788810055974	3.73440572209823	11.3948680466074	11.3808766666667	0.00686100501271459		26G2A07	6.2	1	0.306	2023-07-19
E12	0.251546181249834	0.0476392136489698	0.174085131623929	8.35227912256577	3.9816564119751	9.72274357596739	9.7135	0.00910076979256095		26G2A07	6.5	1	0.253	2023-07-19
E13	0.343440961399571	0.0114503602227411	0.361284726134926	9.3197559299619	1.91856209360227	13.3224571106186	13.3642536111111	0.0114864184816368		26G2A07	6.8	1	0.364	2023-07-19
E14	0.355844361810367	0.0074242277707117	0.3693539306205	10.4199794260157	1.87664763549554	13.4251752957911	13.4883791666667	0.0109200096634982		26G2A07	7.1	1	0.371	2023-07-19
E15	0.329540437889841	0.00974893827676359	0.361648873129703	9.6516568823471	1.91663027887094	12.6774311386948	12.7511294444444	0.0215448349790684		26G2A07	7.4	1	0.355	2023-07-19
E16	0.251413235023799	0.0144229760481469	0.2984110769193	9.38033726459009	2.32279306691888	9.7111977033598	9.72837722222222	0.00830489026576207		26G2A07	7.7	1	0.271	2023-07-19
E17	0.241640254217574	0.0124635071951846	0.300903458892708	9.67648756028054	2.30355338257211	9.26745312615731	9.30350305555556	0.0103785053178191		26G2A07	8	1	0.257	2023-07-19
E18	0.253561467863273	0.035604628965721	0.135068475074184	13.4140953242521	5.13182058344294	8.5545246855469	8.50575111111111	0.015178296545662		26G2A07	8.3	1	0.27	2023-07-19
E19	0.177295541401875	0.0144894147191208	0.2608345033254	9.27462314894422	2.65742135999248	6.84420751979719	6.86200152777778	0.0102274681145261		26G2A07	8.6	1	0.19	2023-07-19
E2	0	0.0332415412220501	0	-2.70779779565853	0.496499936703935	1.63841112173191	1.554875	0.00453524345155566	questionable fit	26G2A07	3.5	1	0.039	2023-07-19
E20	0.137587352990092	0.0161053336538642	0.213730153020215	9.45405098109256	3.24309495298207	5.25162374717874	5.25075208333333	0.00552956088357232		26G2A07	8.9	1	0.146	2023-07-19
E21	0.126005586010277	0.0224808165780628	0.142050029507673	10.7507795566058	4.87959899031561	4.54941501267506	4.54075180555556	0.00401419734436242		26G2A07	9.2	1	0.134	2023-07-19
E22	0.0958144689751005	0.00856070285778391	0.158865789480762	14.613834961387	4.36309908398424	3.16494142804223	3.17537541666667	0.00824829406548992		26G2A07	9.5	1	0.147	2023-07-19
E23	0.101683858252828	0.0155554452137516	0.100347935532815	17.0549458393537	6.90743837309217	3.04272664641896	3.03912555555556	0.00203914157224591		26G2A07	9.8	1	0.102	2023-07-19
E24	0	0.0128946831188255	0	21.9866025092944	9.43566482695995	1.99014906031871	1.991	0.00204574767876592		26G2A07	10.1	1	0.065	2023-07-19
E3	0.177421673236015	0.0300606838310597	0.258741570859787	6.14384131806915	2.67891695275965	7.33522683860918	7.32850125	0.00510264993759327		26G2A07	3.8	1	0.182	2023-07-19
E4	0.160723124810632	0.0229952666692922	0.287918705698781	6.21700244713235	2.40744059639221	6.66220894607664	6.65550125	0.00399940907889137		26G2A07	4.1	1	0.17	2023-07-19
E5	0.212733598404706	0.0246662538947508	0.30740690678077	6.60806247015723	2.2548198016067	8.76372336572018	8.76112680555556	0.0035840233548193		26G2A07	4.4	1	0.223	2023-07-19
E6	0.193291938434624	0.0242742557048561	0.289689380835835	6.69885441659684	2.39272554126776	7.93321133492469	7.92725055555556	0.00355226479045163		26G2A07	4.7	1	0.194	2023-07-19
E7	0.213756679657083	0.0259582102995859	0.266989297569317	7.41183817330978	2.59616092057018	8.61611107408821	8.60550166666667	0.00332401550437165		26G2A07	5	1	0.221	2023-07-19
E8	0.245536249948937	0.0295858534760495	0.263649363902381	7.53937874891555	2.62904931876335	9.86526162422977	9.85512694444444	0.0033757577245433		26G2A07	5.3	1	0.25	2023-07-19
E9	0.268718659701242	0.0306077371278937	0.272422193420584	7.53053110782857	2.5443858734733	10.8106449901719	10.8042522222222	0.00472716700318286		26G2A07	5.6	1	0.273	2023-07-19
F1	0	0.025	0	-0.313547441531746	0.0982084442124367	1.07367622123104	1.069125	0.00162794948834422	questionable fit (k < n0)	26G3B03	3.2	1	0.025	2023-07-19
F10	0.235462525760223	0.011492753598856	0.371864944035041	7.98621765713045	1.86397559565235	9.43826542980727	9.44287694444444	0.0136621488287044		26G3B03	5.9	1	0.266	2023-07-19
F11	0.249268905899638	0.0143217319276832	0.304617565201028	9.18391753453191	2.27546687960201	9.67825876850045	9.68875236111111	0.0172785403914808		26G3B03	6.2	1	0.287	2023-07-19
F12	0.214834702252992	0.0197312790538803	0.287552752969259	7.96836275737516	2.41050441493789	8.57219705897038	8.58750222222222	0.00882561029396641		26G3B03	6.5	1	0.229	2023-07-19
F13	0.314312218048087	0.0113136046266024	0.452810799068736	7.26069759220493	1.53076556916375	12.84376116297	12.8478772222222	0.0083275962909432		26G3B03	6.8	1	0.33	2023-07-19
F14	0.321527148255058	0.0114006945046316	0.427979500870023	7.71837400601998	1.61958032838226	12.9903379539044	12.9993775	0.0105931259184485		26G3B03	7.1	1	0.338	2023-07-19
F15	0.309842227869385	0.0209489462969698	0.360779129530331	7.27306207097058	1.9212507704154	12.6222350671598	12.6150022222222	0.0105731268829671		26G3B03	7.4	1	0.324	2023-07-19
F16	0.237905586281528	0.0167081500766879	0.343046675221663	7.53005126371842	2.02056230427554	9.62623203347512	9.61950125	0.00460499108482096		26G3B03	7.7	1	0.248	2023-07-19
F17	0.189719767018789	0.0239665139568817	0.300401475160013	6.4375271455583	2.30740271894714	7.83877476894562	7.82162597222222	0.00727333618432343		26G3B03	8	1	0.199	2023-07-19
F18	0.130382460058849	0.0157949743264718	0.323420706250187	6.12714879303536	2.14317502610284	5.43411968466376	5.43087555555556	0.00479810879189635		26G3B03	8.3	1	0.139	2023-07-19
F19	0.135981809142686	0.0164478725822563	0.241806337138289	8.20244911667591	2.86653852319649	5.36711719172838	5.36487625	0.0029307567874232		26G3B03	8.6	1	0.142	2023-07-19
F2	0	0.0144546049936406	0	-10.1487749310391	2.31429027866037	0.72775902342924	0.72475	0.000600208780232226	questionable fit	26G3B03	3.5	1	0.017	2023-07-19
F20	0	0.0214737779518919	0	4.29635426797485	3.66048760811373	2.93454375913585	2.92774875	0.00513669545785449		26G3B03	8.9	1	0.084	2023-07-19
